Id,SalePrice
2734,157218.86526376306
2735,133143.46358046605
2736,135747.93309573375
2737,114177.75310181534
2738,124021.86668190162
2739,151288.31771433193
2740,138667.31780898874
2741,142165.20029711034
2742,141737.18059794974
2743,155003.79256141977
2744,166916.39412281755
2745,136699.44843195597
2746,151061.06529279557
2747,130415.45203431889
2748,103125.93480781306
2749,131687.81325326895
2750,131155.53189765866
2751,142343.38849698272
2752,171553.4709231487
2753,-5983.148008832548
2754,250799.55479855652
2755,134425.63000012498
2756,81678.03947656006
2757,63315.2922630044
2758,70409.99634621266
2759,163837.66887166782
2760,134472.44342288267
2761,133804.6202930755
2762,141158.52157207936
2763,181823.53691669792
2764,132721.4291670309
2765,286130.8777583472
2766,137038.21311452333
2767,87838.98610736002
2768,220585.09087490334
2769,148814.79228211896
2770,130353.20008769725
2771,92805.88935932993
2772,201760.3980164016
2773,188580.0267740844
2774,165799.14990597745
2775,115725.91398703614
2776,141239.90252697663
2777,166145.28981920445
2778,123946.76263432241
2779,132468.46132800792
2780,96949.47538889793
2781,102253.73568202427
2782,103762.83684493319
2783,109754.72981245963
2784,119989.26290429862
2785,136864.6052123919
2786,52178.56470093846
2787,127349.62125041445
2788,64145.38986614349
2789,163777.44906281165
2790,193509.75486938766
2791,181260.97714270692
2792,127796.87381693446
2793,153104.2136521056
2794,89173.78059051726
2795,119867.78304207274
2796,89030.53530093751
2797,256403.69393399064
2798,120637.19979600301
2799,93615.77093610319
2800,164892.37865726082
2801,92718.87622308207
2802,131362.6705861823
2803,183705.1631414428
2804,132664.60148686037
2805,100492.00754493197
2806,54988.023045222944
2807,166537.96928085567
2808,156676.83422665336
2809,125460.96592293704
2810,131409.62057482568
2811,161943.70395711533
2812,182700.64702860452
2813,155037.53220657824
2814,157707.4638585057
2815,99672.00648053207
2816,237195.7481797418
2817,130718.49983578717
2818,134880.19465644532
2819,152808.47777543936
2820,138066.9684377727
2821,77243.61955091316
2822,197686.90571095084
2823,356419.5619656711
2824,197020.22502361547
2825,159097.059030137
2826,140283.4913979574
2827,129423.92927935086
2828,264480.9221200058
2829,176737.95694306784
2830,221592.86930045657
2831,182618.14845096145
2832,257894.3558005033
2833,304610.0756516005
2834,232395.973856108
2835,225925.38738456022
2836,182449.6530375579
2837,162510.7691336364
2838,144011.45549195886
2839,187666.8044325919
2840,209751.66459330978
2841,209357.34569178504
2842,230112.28149147902
2843,163563.05409534212
2844,173211.82664751392
2845,114175.12155567468
2846,212495.86124427826
2847,219702.0727352175
2848,224687.47077345254
2849,206249.73852090526
2850,265826.16265502153
2851,216554.80909688125
2852,224597.04990073756
2853,235204.04915401395
2854,136398.35673237004
2855,203687.9666729075
2856,199639.7910536494
2857,187405.0129911018
2858,205976.5122433739
2859,88282.11784587713
2860,215628.93073040197
2861,137525.4604330558
2862,189935.89697189702
2863,257071.08485678546
2864,254118.03472123027
2865,150244.49130876653
2866,138987.9453779163
2867,92715.23473743578
2868,124765.82426444783
2869,109521.3641870668
2870,129783.90028055276
2871,154129.05487654248
2872,7166.29890365616
2873,64804.52432661038
2874,143651.20256794593
2875,119051.86870093206
2876,167822.93622104885
2877,154681.57064596497
2878,175704.17983823022
2879,138748.40822101734
2880,99325.20446535698
2881,151494.62870109166
2882,195024.05410123809
2883,181917.73600639586
2884,201794.63798663553
2885,187313.95463327906
2886,253562.55450030536
2887,143750.8179713767
2888,155572.38844704174
2889,129214.82457656298
2890,94123.95815942992
2891,157159.92628489377
2892,97314.20193330516
2893,148498.9288626499
2894,168161.17427167666
2895,339448.2013845814
2896,306777.84834051976
2897,235669.3610238059
2898,140238.08727984317
2899,210908.65484508986
2900,145426.8968772166
2901,190379.2689864976
2902,200386.50098695088
2903,304007.4727371528
2904,335647.7163139695
2905,75944.78594205856
2906,192076.7139520392
2907,108096.93071585786
2908,118862.98170990188
2909,141824.40865896601
2910,169326.0288991978
2911,67944.99524709005
2912,145618.81050377793
2913,89993.40673954033
2914,164119.8707719969
2915,178457.964500679
2916,95369.63401820912
2917,184981.62076755168
2918,217717.55573852302
2919,213191.21810217746
